,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,death_count,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum,hosp,hosp_cum,icu,icu_cum,vent,vent_cum,vaccines,vaccines_cum
3134,2021-10-08,,,Australia,629516.0,476599.0,0.9027376850063312,0.6834518549748259,697341.0,"(60, 64)",Male,,,,,,,,,,,,,,,,,,,
3135,2021-10-08,,,Australia,662858.0,513080.0,0.8965864255058412,0.6939956418999801,739313.0,"(60, 64)",Female,,,,,,,,,,,,,,,,,,,
3136,2021-10-08,,,Australia,561438.0,444356.0,0.922227058813867,0.7299062887554719,608785.0,"(65, 69)",Male,,,,,,,,,,,,,,,,,,,
3137,2021-10-08,,,Australia,595161.0,473924.0,0.916490989249928,0.7297976103764912,649391.0,"(65, 69)",Female,,,,,,,,,,,,,,,,,,,
3138,2021-10-08,,,Australia,509654.0,430390.0,0.9430353045666494,0.7963696247502036,540440.0,"(70, 74)",Male,,,,,,,,,,,,,,,,,,,
3139,2021-10-08,,,Australia,536786.0,450381.0,0.9508193236749204,0.7977684921291434,564551.0,"(70, 74)",Female,,,,,,,,,,,,,,,,,,,
3140,2021-10-08,,,Australia,366148.0,316436.0,0.9873902444286238,0.8533320389187323,370824.0,"(75, 79)",Male,,,,,,,,,,,,,,,,,,,
3141,2021-10-08,,,Australia,394097.0,335511.0,0.9781072079182365,0.8327029321102557,402918.0,"(75, 79)",Female,,,,,,,,,,,,,,,,,,,
3142,2021-10-08,,,Australia,234814.0,202706.0,0.9790239529696262,0.845154162062999,239845.0,"(80, 84)",Male,,,,,,,,,,,,,,,,,,,
3143,2021-10-08,,,Australia,274358.0,232120.0,0.9506580087180091,0.8043021781162725,288598.0,"(80, 84)",Female,,,,,,,,,,,,,,,,,,,
3144,2021-10-08,,,Australia,127489.0,108858.0,0.9730276363691871,0.8308312281049892,131023.0,"(85, 89)",Male,,,,,,,,,,,,,,,,,,,
3145,2021-10-08,,,Australia,174402.0,146552.0,0.9418480315385862,0.7914456985472809,185170.0,"(85, 89)",Female,,,,,,,,,,,,,,,,,,,
3146,2021-10-08,,,Australia,55453.0,46908.0,0.9650881498111697,0.816373414086566,57459.0,"(90, 94)",Male,,,,,,,,,,,,,,,,,,,
3147,2021-10-08,,,Australia,95993.0,81284.0,0.9507457956143652,0.8050630905453321,100966.0,"(90, 94)",Female,,,,,,,,,,,,,,,,,,,
3148,2021-10-08,,,Australia,13544.0,11269.0,0.8612488871931833,0.7165840010174234,15726.0,"(95,)",Male,,,,,,,,,,,,,,,,,,,
3149,2021-10-08,,,Australia,34367.0,29050.0,0.9241919001774862,0.7812079814984134,37186.0,"(95,)",Female,,,,,,,,,,,,,,,,,,,
3150,2021-10-07,New South Wales,NSW,Australia,2673478.0,4616948.0,0.40719160978858,0.7031972914795501,6565651.0,,,,568.0,67024.0,8.0,458.0,112186.0,17790643.0,568.0,67024.0,0.0,2802.0,-48.0,911.0,-7.0,181.0,-8.0,85.0,119982.0,10699666.0
3151,2021-10-07,Victoria,VIC,Australia,2033445.0,3003995.0,0.37603646293143655,0.555516207452732,5407574.0,,,,1602.0,47266.0,2.0,893.0,77238.0,11591592.0,1602.0,47266.0,936.0,31303.0,39.0,564.0,21.0,115.0,21.0,74.0,96248.0,7844385.0
3152,2021-10-07,Queensland,QLD,Australia,1494194.0,2068805.0,0.36331156097431694,0.5030275679740862,4112707.0,,,,5.0,2056.0,0.0,7.0,14942.0,4464148.0,5.0,2056.0,0.0,2010.0,1.0,17.0,0.0,0.0,0.0,0.0,57406.0,5081978.0
3153,2021-10-07,Tasmania,TAS,Australia,196368.0,276143.0,0.44611651808838365,0.6273524894813846,440172.0,,,,0.0,236.0,0.0,13.0,2010.0,367229.0,0.0,236.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,5337.0,629728.0
3154,2021-10-07,Western Australia,WA,Australia,750506.0,1059449.0,0.35485286371773134,0.5009267235876685,2114978.0,,,,0.0,1110.0,0.0,9.0,3175.0,1791580.0,0.0,1110.0,0.0,1086.0,0.0,6.0,0.0,2.0,0.0,0.0,26928.0,2563237.0
3155,2021-10-07,South Australia,SA,Australia,577057.0,763648.0,0.4006227436823105,0.5301638433768397,1440400.0,,,,0.0,907.0,0.0,4.0,7068.0,2288173.0,0.0,907.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,20420.0,1808113.0
3156,2021-10-07,Northern Territory,NT,Australia,48718.0,105006.0,0.25564225406803764,0.5510072361482072,190571.0,,,,0.0,212.0,0.0,0.0,650.0,398404.0,0.0,212.0,0.0,206.0,1.0,7.0,0.0,0.0,0.0,0.0,1856.0,280334.0
3157,2021-10-07,Australian Capital Territory,ACT,Australia,130512.0,240341.0,0.37935454616799935,0.6985905585736418,344037.0,,,,41.0,1231.0,0.0,9.0,3597.0,499792.0,41.0,1231.0,29.0,815.0,-1.0,15.0,0.0,7.0,2.0,6.0,8382.0,734989.0
3158,2021-10-07,,,Australia,377894.0,167962.0,0.614465785143318,0.2731107194193133,614996.0,"(16, 19)",Male,,,,,,,,,,,,,,,,,,,
3159,2021-10-07,,,Australia,384613.0,186239.0,0.6622284283712073,0.32066716484212776,580786.0,"(16, 19)",Female,,,,,,,,,,,,,,,,,,,
3160,2021-10-07,,,Australia,554483.0,276611.0,0.6301229601345516,0.31434497022591934,879960.0,"(20, 24)",Male,,,,,,,,,,,,,,,,,,,
3161,2021-10-07,,,Australia,570861.0,337915.0,0.6858474380784868,0.40597997943158115,832344.0,"(20, 24)",Female,,,,,,,,,,,,,,,,,,,
3162,2021-10-07,,,Australia,646075.0,350003.0,0.6724148338724517,0.3642722734974418,960828.0,"(25, 29)",Male,,,,,,,,,,,,,,,,,,,
3163,2021-10-07,,,Australia,656073.0,407842.0,0.6937373903995736,0.4312557364429613,945708.0,"(25, 29)",Female,,,,,,,,,,,,,,,,,,,
3164,2021-10-07,,,Australia,684730.0,409801.0,0.7218481539228678,0.4320156781881109,948579.0,"(30, 34)",Male,,,,,,,,,,,,,,,,,,,
3165,2021-10-07,,,Australia,716245.0,463595.0,0.7345258801040291,0.47542743807890786,975112.0,"(30, 34)",Female,,,,,,,,,,,,,,,,,,,
3166,2021-10-07,,,Australia,703618.0,443677.0,0.7741909218643924,0.4881778260931756,908843.0,"(35, 39)",Male,,,,,,,,,,,,,,,,,,,
3167,2021-10-07,,,Australia,730019.0,491426.0,0.7882067898468651,0.5305962035334498,926177.0,"(35, 39)",Female,,,,,,,,,,,,,,,,,,,
3168,2021-10-07,,,Australia,660977.0,512572.0,0.8210486435456623,0.6367037662724834,805040.0,"(40, 44)",Male,,,,,,,,,,,,,,,,,,,
3169,2021-10-07,,,Australia,680851.0,552120.0,0.8352288549462871,0.6773090667311116,815167.0,"(40, 44)",Female,,,,,,,,,,,,,,,,,,,
3170,2021-10-07,,,Australia,659001.0,523193.0,0.7979041426781206,0.6334707566759291,825915.0,"(45, 49)",Male,,,,,,,,,,,,,,,,,,,
3171,2021-10-07,,,Australia,688925.0,572074.0,0.8097369420111166,0.6723946022630439,850801.0,"(45, 49)",Female,,,,,,,,,,,,,,,,,,,
3172,2021-10-07,,,Australia,666301.0,540511.0,0.8731022535779711,0.7082705446692752,763142.0,"(50, 54)",Male,,,,,,,,,,,,,,,,,,,
3173,2021-10-07,,,Australia,699239.0,590771.0,0.8725370795097493,0.7371865742600944,801386.0,"(50, 54)",Female,,,,,,,,,,,,,,,,,,,
3174,2021-10-07,,,Australia,651935.0,540503.0,0.8579864524645223,0.7113351047519026,759843.0,"(55, 59)",Male,,,,,,,,,,,,,,,,,,,
3175,2021-10-07,,,Australia,676341.0,579206.0,0.8498924347445828,0.7278322585185147,795796.0,"(55, 59)",Female,,,,,,,,,,,,,,,,,,,
3176,2021-10-07,,,Australia,627186.0,470956.0,0.8993964215498587,0.6753596877280986,697341.0,"(60, 64)",Male,,,,,,,,,,,,,,,,,,,
3177,2021-10-07,,,Australia,660712.0,507482.0,0.8936837307067508,0.6864237474520264,739313.0,"(60, 64)",Female,,,,,,,,,,,,,,,,,,,
3178,2021-10-07,,,Australia,559740.0,440005.0,0.9194378967944348,0.7227592664076808,608785.0,"(65, 69)",Male,,,,,,,,,,,,,,,,,,,
3179,2021-10-07,,,Australia,593320.0,469384.0,0.9136560254145807,0.7228064448075197,649391.0,"(65, 69)",Female,,,,,,,,,,,,,,,,,,,
3180,2021-10-07,,,Australia,508456.0,427498.0,0.94081859225816,0.7910184294278736,540440.0,"(70, 74)",Male,,,,,,,,,,,,,,,,,,,
3181,2021-10-07,,,Australia,535475.0,447172.0,0.9484971242633526,0.7920843289623081,564551.0,"(70, 74)",Female,,,,,,,,,,,,,,,,,,,
3182,2021-10-07,,,Australia,365330.0,314591.0,0.9851843462127586,0.8483566327961513,370824.0,"(75, 79)",Male,,,,,,,,,,,,,,,,,,,
3183,2021-10-07,,,Australia,393082.0,333372.0,0.975588084920505,0.8273941596056766,402918.0,"(75, 79)",Female,,,,,,,,,,,,,,,,,,,
3184,2021-10-07,,,Australia,234258.0,201516.0,0.9767057891554962,0.8401926244032605,239845.0,"(80, 84)",Male,,,,,,,,,,,,,,,,,,,
3185,2021-10-07,,,Australia,273713.0,230673.0,0.9484230659949133,0.799288283356087,288598.0,"(80, 84)",Female,,,,,,,,,,,,,,,,,,,
3186,2021-10-07,,,Australia,127195.0,108218.0,0.9707837555238393,0.8259465895300825,131023.0,"(85, 89)",Male,,,,,,,,,,,,,,,,,,,
3187,2021-10-07,,,Australia,173967.0,145593.0,0.9394988389047902,0.7862666738672571,185170.0,"(85, 89)",Female,,,,,,,,,,,,,,,,,,,
3188,2021-10-07,,,Australia,55308.0,46617.0,0.9625646112880488,0.8113089333263719,57459.0,"(90, 94)",Male,,,,,,,,,,,,,,,,,,,
3189,2021-10-07,,,Australia,95765.0,80830.0,0.9484876096903908,0.8005665273458392,100966.0,"(90, 94)",Female,,,,,,,,,,,,,,,,,,,
3190,2021-10-07,,,Australia,13513.0,11210.0,0.8592776294035356,0.7128322523209971,15726.0,"(95,)",Male,,,,,,,,,,,,,,,,,,,
3191,2021-10-07,,,Australia,34284.0,28929.0,0.921959877373205,0.7779540687355456,37186.0,"(95,)",Female,,,,,,,,,,,,,,,,,,,
3192,2021-10-06,New South Wales,NSW,Australia,2666404.0,4538018.0,0.40611418425987006,0.6911756351350384,6565651.0,,,,580.0,66456.0,10.0,450.0,90680.0,17678457.0,580.0,66456.0,0.0,2802.0,-19.0,959.0,-2.0,188.0,-4.0,93.0,140225.0,10579684.0
3193,2021-10-06,Victoria,VIC,Australia,2025426.0,2949785.0,0.37455354286413833,0.5454913793135332,5407574.0,,,,1413.0,45664.0,11.0,891.0,71451.0,11514354.0,1413.0,45664.0,1360.0,30367.0,8.0,525.0,-7.0,94.0,-13.0,53.0,95600.0,7748137.0
3194,2021-10-06,Queensland,QLD,Australia,1488578.0,2037002.0,0.36194603700190653,0.4952947049230592,4112707.0,,,,3.0,2051.0,0.0,7.0,12752.0,4449206.0,3.0,2051.0,0.0,2010.0,0.0,16.0,0.0,0.0,0.0,0.0,50798.0,5024572.0
3195,2021-10-06,Tasmania,TAS,Australia,195845.0,273180.0,0.44492834619194316,0.6206210299610152,440172.0,,,,0.0,236.0,0.0,13.0,400.0,365219.0,0.0,236.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.0,624391.0
3196,2021-10-06,Western Australia,WA,Australia,747180.0,1047794.0,0.3532802705276367,0.4954160279681396,2114978.0,,,,0.0,1110.0,0.0,9.0,3422.0,1788405.0,0.0,1110.0,1.0,1086.0,0.0,6.0,0.0,2.0,0.0,0.0,26519.0,2536309.0
3197,2021-10-06,South Australia,SA,Australia,574673.0,754156.0,0.39896764787559014,0.5235740072202166,1440400.0,,,,0.0,907.0,0.0,4.0,6110.0,2281105.0,0.0,907.0,0.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,20317.0,1787693.0
3198,2021-10-06,Northern Territory,NT,Australia,48560.0,104054.0,0.25481316674625204,0.5460117226650435,190571.0,,,,0.0,212.0,0.0,0.0,2068.0,397754.0,0.0,212.0,0.0,206.0,0.0,6.0,0.0,0.0,0.0,0.0,1256.0,278478.0
3199,2021-10-06,Australian Capital Territory,ACT,Australia,130142.0,236813.0,0.37827908044774256,0.6883358475977874,344037.0,,,,28.0,1190.0,1.0,9.0,2682.0,496195.0,28.0,1190.0,16.0,786.0,2.0,16.0,2.0,7.0,1.0,4.0,11076.0,726607.0
3200,2021-10-06,,,Australia,371442.0,159433.0,0.6039746599977887,0.2592423365355222,614996.0,"(16, 19)",Male,,,,,,,,,,,,,,,,,,,
3201,2021-10-06,,,Australia,378754.0,177332.0,0.6521403752845282,0.3053310513683181,580786.0,"(16, 19)",Female,,,,,,,,,,,,,,,,,,,
3202,2021-10-06,,,Australia,547274.0,265082.0,0.6219305422973771,0.30124323832901495,879960.0,"(20, 24)",Male,,,,,,,,,,,,,,,,,,,
3203,2021-10-06,,,Australia,564985.0,327115.0,0.6787878569437636,0.39300457503147734,832344.0,"(20, 24)",Female,,,,,,,,,,,,,,,,,,,
3204,2021-10-06,,,Australia,638548.0,337962.0,0.6645809655838506,0.3517403739274875,960828.0,"(25, 29)",Male,,,,,,,,,,,,,,,,,,,
3205,2021-10-06,,,Australia,649872.0,396429.0,0.6871803981778731,0.41918752934309533,945708.0,"(25, 29)",Female,,,,,,,,,,,,,,,,,,,
3206,2021-10-06,,,Australia,678133.0,397440.0,0.7148935407593885,0.41898460750237987,948579.0,"(30, 34)",Male,,,,,,,,,,,,,,,,,,,
3207,2021-10-06,,,Australia,710243.0,451191.0,0.7283706897258981,0.46270684803386686,975112.0,"(30, 34)",Female,,,,,,,,,,,,,,,,,,,
3208,2021-10-06,,,Australia,697868.0,430940.0,0.7678641965664037,0.4741633043330916,908843.0,"(35, 39)",Male,,,,,,,,,,,,,,,,,,,
3209,2021-10-06,,,Australia,724578.0,479037.0,0.7823321028269974,0.5172197107032457,926177.0,"(35, 39)",Female,,,,,,,,,,,,,,,,,,,
3210,2021-10-06,,,Australia,656728.0,505459.0,0.8157706449368975,0.6278681804630826,805040.0,"(40, 44)",Male,,,,,,,,,,,,,,,,,,,
3211,2021-10-06,,,Australia,677140.0,545598.0,0.8306764135447092,0.6693082521740944,815167.0,"(40, 44)",Female,,,,,,,,,,,,,,,,,,,
3212,2021-10-06,,,Australia,655261.0,516693.0,0.7933758316533783,0.6256006974083289,825915.0,"(45, 49)",Male,,,,,,,,,,,,,,,,,,,
3213,2021-10-06,,,Australia,685644.0,566071.0,0.8058805760689045,0.6653388982852629,850801.0,"(45, 49)",Female,,,,,,,,,,,,,,,,,,,
3214,2021-10-06,,,Australia,662786.0,534601.0,0.8684962955780182,0.700526245443181,763142.0,"(50, 54)",Male,,,,,,,,,,,,,,,,,,,
3215,2021-10-06,,,Australia,696426.0,585563.0,0.8690269108769058,0.730687833328758,801386.0,"(50, 54)",Female,,,,,,,,,,,,,,,,,,,
3216,2021-10-06,,,Australia,649048.0,535301.0,0.8541869833636685,0.704488953639107,759843.0,"(55, 59)",Male,,,,,,,,,,,,,,,,,,,
3217,2021-10-06,,,Australia,673834.0,574335.0,0.8467421298925856,0.7217113431080328,795796.0,"(55, 59)",Female,,,,,,,,,,,,,,,,,,,
3218,2021-10-06,,,Australia,624865.0,465636.0,0.8960680642612437,0.6677307085055948,697341.0,"(60, 64)",Male,,,,,,,,,,,,,,,,,,,
3219,2021-10-06,,,Australia,658316.0,502116.0,0.8904428841370299,0.6791656578472176,739313.0,"(60, 64)",Female,,,,,,,,,,,,,,,,,,,
3220,2021-10-06,,,Australia,557973.0,435796.0,0.9165353942689126,0.7158454955361909,608785.0,"(65, 69)",Male,,,,,,,,,,,,,,,,,,,
3221,2021-10-06,,,Australia,591377.0,464979.0,0.9106639913395782,0.7160231663204448,649391.0,"(65, 69)",Female,,,,,,,,,,,,,,,,,,,
3222,2021-10-06,,,Australia,507208.0,424525.0,0.9385093627414699,0.7855173562282585,540440.0,"(70, 74)",Male,,,,,,,,,,,,,,,,,,,
3223,2021-10-06,,,Australia,534034.0,444063.0,0.9459446533616981,0.7865772977109242,564551.0,"(70, 74)",Female,,,,,,,,,,,,,,,,,,,
3224,2021-10-06,,,Australia,364463.0,312623.0,0.9828463098397083,0.8430495329320649,370824.0,"(75, 79)",Male,,,,,,,,,,,,,,,,,,,
3225,2021-10-06,,,Australia,391984.0,331175.0,0.9728629646727126,0.8219414372155128,402918.0,"(75, 79)",Female,,,,,,,,,,,,,,,,,,,
3226,2021-10-06,,,Australia,233706.0,200362.0,0.974404302778878,0.8353811836811273,239845.0,"(80, 84)",Male,,,,,,,,,,,,,,,,,,,
3227,2021-10-06,,,Australia,272988.0,229225.0,0.9459109210736041,0.7942709235684239,288598.0,"(80, 84)",Female,,,,,,,,,,,,,,,,,,,
3228,2021-10-06,,,Australia,126847.0,107586.0,0.9681277332987338,0.8211230089373621,131023.0,"(85, 89)",Male,,,,,,,,,,,,,,,,,,,
3229,2021-10-06,,,Australia,173497.0,144725.0,0.9369606307717233,0.7815790894853378,185170.0,"(85, 89)",Female,,,,,,,,,,,,,,,,,,,
3230,2021-10-06,,,Australia,55191.0,46357.0,0.9605283767555997,0.8067839676987069,57459.0,"(90, 94)",Male,,,,,,,,,,,,,,,,,,,
3231,2021-10-06,,,Australia,95510.0,80377.0,0.9459620070122615,0.7960798684705742,100966.0,"(90, 94)",Female,,,,,,,,,,,,,,,,,,,
3232,2021-10-06,,,Australia,13475.0,11140.0,0.8568612488871932,0.7083810250540507,15726.0,"(95,)",Male,,,,,,,,,,,,,,,,,,,
3233,2021-10-06,,,Australia,34207.0,28790.0,0.9198892056150164,0.7742161028344,37186.0,"(95,)",Female,,,,,,,,,,,,,,,,,,,
3234,2021-10-05,New South Wales,NSW,Australia,2658912.0,4442925.0,0.4049730940618074,0.6766922274729498,6565651.0,,,,597.0,65876.0,7.0,440.0,85642.0,17587777.0,597.0,65876.0,0.0,2802.0,19.0,978.0,-3.0,190.0,0.0,97.0,22152.0,10439459.0
3235,2021-10-05,Victoria,VIC,Australia,2017193.0,2896816.0,0.37303104867358267,0.5356960441040659,5407574.0,,,,1757.0,44251.0,4.0,880.0,62189.0,11442903.0,1757.0,44251.0,96.0,29007.0,19.0,517.0,5.0,101.0,7.0,66.0,96337.0,7652537.0
3236,2021-10-05,Queensland,QLD,Australia,1482779.0,2010839.0,0.36053601678894215,0.4889332014169743,4112707.0,,,,2.0,2048.0,0.0,7.0,8692.0,4436454.0,2.0,2048.0,1.0,2010.0,1.0,16.0,0.0,0.0,0.0,0.0,19251.0,4973774.0
3237,2021-10-05,Tasmania,TAS,Australia,195248.0,270219.0,0.4435720581954327,0.6138941141190262,440172.0,,,,0.0,236.0,0.0,13.0,1061.0,364819.0,0.0,236.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,10048.0,619326.0
3238,2021-10-05,Western Australia,WA,Australia,743914.0,1035941.0,0.3517360464269605,0.48981171435352994,2114978.0,,,,1.0,1110.0,0.0,9.0,3481.0,1784983.0,1.0,1110.0,0.0,1085.0,0.0,6.0,0.0,2.0,0.0,0.0,24494.0,2509790.0
3239,2021-10-05,South Australia,SA,Australia,572311.0,744403.0,0.3973278256039989,0.5168029713968342,1440400.0,,,,1.0,907.0,0.0,4.0,4619.0,2274995.0,1.0,907.0,1.0,896.0,0.0,0.0,0.0,0.0,0.0,0.0,7107.0,1767376.0
3240,2021-10-05,Northern Territory,NT,Australia,48438.0,103246.0,0.2541729853965189,0.5417718330700894,190571.0,,,,0.0,212.0,0.0,0.0,1698.0,395686.0,0.0,212.0,0.0,206.0,0.0,6.0,0.0,0.0,0.0,0.0,1508.0,277222.0
3241,2021-10-05,Australian Capital Territory,ACT,Australia,129747.0,233267.0,0.37713094812476566,0.6780288166679747,344037.0,,,,33.0,1162.0,2.0,8.0,5471.0,493513.0,33.0,1162.0,9.0,770.0,-2.0,14.0,0.0,5.0,2.0,3.0,4845.0,715531.0
3242,2021-10-05,,,Australia,364790.0,150948.0,0.5931583294850699,0.24544549883251274,614996.0,"(16, 19)",Male,,,,,,,,,,,,,,,,,,,
3243,2021-10-05,,,Australia,372635.0,168723.0,0.6416046530047211,0.29050803566201666,580786.0,"(16, 19)",Female,,,,,,,,,,,,,,,,,,,
3244,2021-10-05,,,Australia,539479.0,253334.0,0.6130721850993227,0.28789263148324923,879960.0,"(20, 24)",Male,,,,,,,,,,,,,,,,,,,
3245,2021-10-05,,,Australia,558874.0,315729.0,0.671445940620705,0.3793251348000346,832344.0,"(20, 24)",Female,,,,,,,,,,,,,,,,,,,
3246,2021-10-05,,,Australia,630704.0,325169.0,0.6564171735211713,0.3384258160669756,960828.0,"(25, 29)",Male,,,,,,,,,,,,,,,,,,,
3247,2021-10-05,,,Australia,643465.0,383960.0,0.6804055797349711,0.4060026985073617,945708.0,"(25, 29)",Female,,,,,,,,,,,,,,,,,,,
3248,2021-10-05,,,Australia,671219.0,384140.0,0.7076047435163545,0.4049636350794188,948579.0,"(30, 34)",Male,,,,,,,,,,,,,,,,,,,
3249,2021-10-05,,,Australia,704002.0,438149.0,0.7219703992977217,0.4493319741732232,975112.0,"(30, 34)",Female,,,,,,,,,,,,,,,,,,,
3250,2021-10-05,,,Australia,691760.0,417879.0,0.7611435638498618,0.45979228535621663,908843.0,"(35, 39)",Male,,,,,,,,,,,,,,,,,,,
3251,2021-10-05,,,Australia,719039.0,466244.0,0.776351604498924,0.5034070161534998,926177.0,"(35, 39)",Female,,,,,,,,,,,,,,,,,,,
3252,2021-10-05,,,Australia,652374.0,497974.0,0.8103622180264335,0.6185705058133757,805040.0,"(40, 44)",Male,,,,,,,,,,,,,,,,,,,
3253,2021-10-05,,,Australia,673419.0,538748.0,0.8261117047181743,0.6609050660784845,815167.0,"(40, 44)",Female,,,,,,,,,,,,,,,,,,,
3254,2021-10-05,,,Australia,651314.0,509979.0,0.7885968895104217,0.6174715315740724,825915.0,"(45, 49)",Male,,,,,,,,,,,,,,,,,,,
3255,2021-10-05,,,Australia,682333.0,559944.0,0.8019889492372482,0.6581374492977794,850801.0,"(45, 49)",Female,,,,,,,,,,,,,,,,,,,
3256,2021-10-05,,,Australia,659149.0,528371.0,0.8637304721794895,0.6923626271388549,763142.0,"(50, 54)",Male,,,,,,,,,,,,,,,,,,,
3257,2021-10-05,,,Australia,693253.0,579895.0,0.8650675205206979,0.7236150868620116,801386.0,"(50, 54)",Female,,,,,,,,,,,,,,,,,,,
3258,2021-10-05,,,Australia,646070.0,529757.0,0.8502677526804879,0.6971927095465774,759843.0,"(55, 59)",Male,,,,,,,,,,,,,,,,,,,
3259,2021-10-05,,,Australia,671301.0,569280.0,0.8435591533508587,0.7153592126625417,795796.0,"(55, 59)",Female,,,,,,,,,,,,,,,,,,,
3260,2021-10-05,,,Australia,622343.0,459783.0,0.8924514692238087,0.6593373973421899,697341.0,"(60, 64)",Male,,,,,,,,,,,,,,,,,,,
3261,2021-10-05,,,Australia,655848.0,496168.0,0.8871046498573676,0.6711203509203815,739313.0,"(60, 64)",Female,,,,,,,,,,,,,,,,,,,
3262,2021-10-05,,,Australia,556042.0,431042.0,0.913363502714423,0.7080364989281931,608785.0,"(65, 69)",Male,,,,,,,,,,,,,,,,,,,
3263,2021-10-05,,,Australia,589429.0,460201.0,0.9076642577430238,0.708665503525611,649391.0,"(65, 69)",Female,,,,,,,,,,,,,,,,,,,
3264,2021-10-05,,,Australia,505961.0,421440.0,0.9362019835689438,0.7798090444822737,540440.0,"(70, 74)",Male,,,,,,,,,,,,,,,,,,,
3265,2021-10-05,,,Australia,532602.0,440737.0,0.943408124332434,0.7806858902030109,564551.0,"(70, 74)",Female,,,,,,,,,,,,,,,,,,,
3266,2021-10-05,,,Australia,363570.0,310611.0,0.9804381593424374,0.8376237783962203,370824.0,"(75, 79)",Male,,,,,,,,,,,,,,,,,,,
3267,2021-10-05,,,Australia,390912.0,328895.0,0.9702023736839754,0.8162827175752883,402918.0,"(75, 79)",Female,,,,,,,,,,,,,,,,,,,
3268,2021-10-05,,,Australia,233193.0,199151.0,0.9722654214179991,0.8303320894744523,239845.0,"(80, 84)",Male,,,,,,,,,,,,,,,,,,,
3269,2021-10-05,,,Australia,272289.0,227673.0,0.9434888668667143,0.7888932009230833,288598.0,"(80, 84)",Female,,,,,,,,,,,,,,,,,,,
3270,2021-10-05,,,Australia,126554.0,106909.0,0.9658914847011594,0.8159559771948437,131023.0,"(85, 89)",Male,,,,,,,,,,,,,,,,,,,
3271,2021-10-05,,,Australia,173072.0,143791.0,0.9346654425662905,0.7765350758762218,185170.0,"(85, 89)",Female,,,,,,,,,,,,,,,,,,,
3272,2021-10-05,,,Australia,55052.0,46088.0,0.9581092605161942,0.8021023686454689,57459.0,"(90, 94)",Male,,,,,,,,,,,,,,,,,,,
3273,2021-10-05,,,Australia,95300.0,79912.0,0.9438820989243903,0.7914743577045739,100966.0,"(90, 94)",Female,,,,,,,,,,,,,,,,,,,
3274,2021-10-05,,,Australia,13432.0,11076.0,0.8541269235660689,0.7043113315528424,15726.0,"(95,)",Male,,,,,,,,,,,,,,,,,,,
3275,2021-10-05,,,Australia,34131.0,28672.0,0.9178454256978432,0.7710428655945786,37186.0,"(95,)",Female,,,,,,,,,,,,,,,,,,,
3276,2021-10-04,New South Wales,NSW,Australia,2657371.0,4428775.0,0.4047383877090025,0.674537071799887,6565651.0,,,,611.0,65279.0,6.0,433.0,76892.0,17502135.0,611.0,65279.0,0.0,2802.0,-22.0,959.0,-2.0,193.0,4.0,97.0,29762.0,10417307.0
3277,2021-10-04,Victoria,VIC,Australia,2008964.0,2845438.0,0.37150929418626544,0.5261949258576951,5407574.0,,,,1366.0,42494.0,4.0,876.0,67789.0,11380714.0,1366.0,42494.0,436.0,28911.0,22.0,498.0,-2.0,96.0,2.0,59.0,50017.0,7556200.0
3278,2021-10-04,Queensland,QLD,Australia,1481378.0,2001562.0,0.36019536524240603,0.48667750948462896,4112707.0,,,,3.0,2046.0,0.0,7.0,9410.0,4427762.0,3.0,2046.0,2.0,2009.0,2.0,15.0,0.0,0.0,0.0,0.0,27089.0,4954523.0
3279,2021-10-04,Tasmania,TAS,Australia,194546.0,264524.0,0.4419772270839581,0.6009559899312087,440172.0,,,,1.0,236.0,0.0,13.0,410.0,363758.0,1.0,236.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,805.0,609278.0
3280,2021-10-04,Western Australia,WA,Australia,740675.0,1024710.0,0.3502045884165225,0.4845014936325579,2114978.0,,,,10.0,1109.0,0.0,9.0,9205.0,1781502.0,10.0,1109.0,0.0,1085.0,4.0,6.0,2.0,2.0,0.0,0.0,15327.0,2485296.0
3281,2021-10-04,South Australia,SA,Australia,571679.0,741325.0,0.39688905859483475,0.5146660649819494,1440400.0,,,,1.0,906.0,0.0,4.0,3941.0,2270376.0,1.0,906.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,8671.0,1760269.0
3282,2021-10-04,Northern Territory,NT,Australia,48299.0,102526.0,0.2534435984488721,0.5379937136290411,190571.0,,,,0.0,212.0,0.0,0.0,1234.0,393988.0,0.0,212.0,2.0,206.0,-2.0,6.0,0.0,0.0,0.0,0.0,636.0,275714.0
3283,2021-10-04,Australian Capital Territory,ACT,Australia,129549.0,231641.0,0.3765554286312228,0.6733025808270622,344037.0,,,,28.0,1129.0,0.0,6.0,2032.0,488042.0,28.0,1129.0,8.0,761.0,2.0,16.0,0.0,5.0,-2.0,1.0,6230.0,710686.0
