,date,state_name,state_code,confirmed,deaths,tests,positives,recovered,hosp,icu,vent,vaccines,country,saved_date
0,2020-01-25,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
1,2020-01-25,New South Wales,NSW,3,0,0,0,0,0,0,0,0,Australia,2021-12-22
2,2020-01-25,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
3,2020-01-25,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
4,2020-01-25,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
5,2020-01-25,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
6,2020-01-25,Victoria,VIC,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
7,2020-01-25,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
8,2020-01-26,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
9,2020-01-26,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
10,2020-01-26,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
11,2020-01-26,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
12,2020-01-26,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
13,2020-01-26,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
14,2020-01-26,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
15,2020-01-26,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
16,2020-01-27,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
17,2020-01-27,New South Wales,NSW,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
18,2020-01-27,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
19,2020-01-27,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
20,2020-01-27,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
21,2020-01-27,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
22,2020-01-27,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
23,2020-01-27,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
24,2020-01-28,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
25,2020-01-28,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
26,2020-01-28,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
27,2020-01-28,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
28,2020-01-28,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
29,2020-01-28,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
30,2020-01-28,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
31,2020-01-28,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
32,2020-01-29,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
33,2020-01-29,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
34,2020-01-29,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
35,2020-01-29,Queensland,QLD,2,0,0,0,0,0,0,0,0,Australia,2021-12-22
36,2020-01-29,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
37,2020-01-29,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
38,2020-01-29,Victoria,VIC,2,0,0,0,0,0,0,0,0,Australia,2021-12-22
39,2020-01-29,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
40,2020-01-30,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
41,2020-01-30,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
42,2020-01-30,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
43,2020-01-30,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
44,2020-01-30,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
45,2020-01-30,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
46,2020-01-30,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
47,2020-01-30,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
48,2020-01-31,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
49,2020-01-31,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
50,2020-01-31,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
51,2020-01-31,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
52,2020-01-31,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
53,2020-01-31,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
54,2020-01-31,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
55,2020-01-31,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
56,2020-02-01,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
57,2020-02-01,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
58,2020-02-01,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
59,2020-02-01,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
60,2020-02-01,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
61,2020-02-01,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
62,2020-02-01,Victoria,VIC,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
63,2020-02-01,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
64,2020-02-02,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
65,2020-02-02,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
66,2020-02-02,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
67,2020-02-02,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
68,2020-02-02,South Australia,SA,2,0,0,0,0,0,0,0,0,Australia,2021-12-22
69,2020-02-02,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
70,2020-02-02,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
71,2020-02-02,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
72,2020-02-03,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
73,2020-02-03,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
74,2020-02-03,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
75,2020-02-03,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
76,2020-02-03,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
77,2020-02-03,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
78,2020-02-03,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
79,2020-02-03,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
80,2020-02-04,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
81,2020-02-04,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
82,2020-02-04,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
83,2020-02-04,Queensland,QLD,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
84,2020-02-04,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
85,2020-02-04,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
86,2020-02-04,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
87,2020-02-04,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
88,2020-02-05,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
89,2020-02-05,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
90,2020-02-05,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
91,2020-02-05,Queensland,QLD,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
92,2020-02-05,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
93,2020-02-05,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
94,2020-02-05,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
95,2020-02-05,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
96,2020-02-06,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
97,2020-02-06,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
98,2020-02-06,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
99,2020-02-06,Queensland,QLD,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
100,2020-02-06,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
101,2020-02-06,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
102,2020-02-06,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
103,2020-02-06,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
104,2020-02-07,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
105,2020-02-07,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
106,2020-02-07,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
107,2020-02-07,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
108,2020-02-07,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
109,2020-02-07,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
110,2020-02-07,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
111,2020-02-07,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
112,2020-02-08,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
113,2020-02-08,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
114,2020-02-08,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
115,2020-02-08,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
116,2020-02-08,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
117,2020-02-08,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
118,2020-02-08,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
119,2020-02-08,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
120,2020-02-09,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
121,2020-02-09,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
122,2020-02-09,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
123,2020-02-09,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
124,2020-02-09,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
125,2020-02-09,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
126,2020-02-09,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
127,2020-02-09,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
128,2020-02-10,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
129,2020-02-10,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
130,2020-02-10,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
131,2020-02-10,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
132,2020-02-10,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
133,2020-02-10,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
134,2020-02-10,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
135,2020-02-10,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
136,2020-02-11,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
137,2020-02-11,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
138,2020-02-11,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
139,2020-02-11,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
140,2020-02-11,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
141,2020-02-11,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
142,2020-02-11,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
143,2020-02-11,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
144,2020-02-12,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
145,2020-02-12,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
146,2020-02-12,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
147,2020-02-12,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
148,2020-02-12,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
149,2020-02-12,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
150,2020-02-12,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
151,2020-02-12,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
152,2020-02-13,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
153,2020-02-13,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
154,2020-02-13,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
155,2020-02-13,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
156,2020-02-13,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
157,2020-02-13,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
158,2020-02-13,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
159,2020-02-13,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
160,2020-02-14,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
161,2020-02-14,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
162,2020-02-14,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
163,2020-02-14,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
164,2020-02-14,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
165,2020-02-14,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
166,2020-02-14,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
167,2020-02-14,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
168,2020-02-15,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
169,2020-02-15,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
170,2020-02-15,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
171,2020-02-15,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
172,2020-02-15,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
173,2020-02-15,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
174,2020-02-15,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
175,2020-02-15,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
176,2020-02-16,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
177,2020-02-16,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
178,2020-02-16,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
179,2020-02-16,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
180,2020-02-16,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
181,2020-02-16,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
182,2020-02-16,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
183,2020-02-16,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
184,2020-02-17,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
185,2020-02-17,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
186,2020-02-17,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
187,2020-02-17,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
188,2020-02-17,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
189,2020-02-17,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
190,2020-02-17,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
191,2020-02-17,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
192,2020-02-18,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
193,2020-02-18,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
194,2020-02-18,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
195,2020-02-18,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
196,2020-02-18,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
197,2020-02-18,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
198,2020-02-18,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
199,2020-02-18,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
200,2020-02-19,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
201,2020-02-19,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
202,2020-02-19,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
203,2020-02-19,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
204,2020-02-19,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
205,2020-02-19,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
206,2020-02-19,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
207,2020-02-19,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
208,2020-02-20,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
209,2020-02-20,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
210,2020-02-20,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
211,2020-02-20,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
212,2020-02-20,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
213,2020-02-20,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
214,2020-02-20,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
215,2020-02-20,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
216,2020-02-21,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
217,2020-02-21,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
218,2020-02-21,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
219,2020-02-21,Queensland,QLD,2,0,0,0,0,0,0,0,0,Australia,2021-12-22
220,2020-02-21,South Australia,SA,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
221,2020-02-21,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
222,2020-02-21,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
223,2020-02-21,Western Australia,WA,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
224,2020-02-22,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
225,2020-02-22,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
226,2020-02-22,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
227,2020-02-22,Queensland,QLD,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
228,2020-02-22,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
229,2020-02-22,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
230,2020-02-22,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
231,2020-02-22,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
232,2020-02-23,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
233,2020-02-23,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
234,2020-02-23,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
235,2020-02-23,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
236,2020-02-23,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
237,2020-02-23,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
238,2020-02-23,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
239,2020-02-23,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
240,2020-02-24,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
241,2020-02-24,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
242,2020-02-24,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
243,2020-02-24,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
244,2020-02-24,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
245,2020-02-24,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
246,2020-02-24,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
247,2020-02-24,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
248,2020-02-25,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
249,2020-02-25,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
250,2020-02-25,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
251,2020-02-25,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
252,2020-02-25,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
253,2020-02-25,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
254,2020-02-25,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
255,2020-02-25,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
256,2020-02-26,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
257,2020-02-26,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
258,2020-02-26,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
259,2020-02-26,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
260,2020-02-26,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
261,2020-02-26,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
262,2020-02-26,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
263,2020-02-26,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
264,2020-02-27,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
265,2020-02-27,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
266,2020-02-27,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
267,2020-02-27,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
268,2020-02-27,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
269,2020-02-27,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
270,2020-02-27,Victoria,VIC,3,0,0,0,0,0,0,0,0,Australia,2021-12-22
271,2020-02-27,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
272,2020-02-28,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
273,2020-02-28,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
274,2020-02-28,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
275,2020-02-28,Queensland,QLD,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
276,2020-02-28,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
277,2020-02-28,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
278,2020-02-28,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
279,2020-02-28,Western Australia,WA,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
280,2020-02-29,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
281,2020-02-29,New South Wales,NSW,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
282,2020-02-29,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
283,2020-02-29,Queensland,QLD,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
284,2020-02-29,South Australia,SA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
285,2020-02-29,Tasmania,TAS,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
286,2020-02-29,Victoria,VIC,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
287,2020-02-29,Western Australia,WA,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
288,2020-03-01,Australian Capital Territory,ACT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
289,2020-03-01,New South Wales,NSW,1,0,0,0,0,0,0,0,0,Australia,2021-12-22
290,2020-03-01,Northern Territory,NT,0,0,0,0,0,0,0,0,0,Australia,2021-12-22
